3,3-dimethyl-1,4-pentadiene	12.5594342771	93.1746023564	35.6659005127	44.8408587907	52.6217093284	59.206645621	69.4940270209	76.93846123	88.6921373074	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-methyl-2-buten-3-yl	46.5144103506	82.6237458996	25.7013816205	31.2777486244	36.4042085445	41.0386924565	48.7647556688	54.5245833049	63.6973666314	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-phenyl-3-methyl-1-butyne	60.3178539885	101.602339983	44.5156254865	57.2442856295	67.6335918098	76.1157932862	88.8197344601	97.7415244149	111.410697132	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-penten-3-yl	27.7287167307	81.9128775403	25.4360817557	31.9691999785	37.6141141829	42.4699816576	50.1884335329	55.8267257549	64.7722067906	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-methyl-1,3-butadien-3-yl	68.4045323118	78.7002895925	23.5683872517	29.2706779868	34.051194099	38.0666345851	44.3343878733	48.9487426591	56.2575478879	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-phenyl-1,3-butadiene	50.8614418438	93.7291472432	38.4965853471	50.0555287835	59.3783202011	66.8978762407	77.9781714539	85.6366383664	97.062582031	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1,5-hexadiene	20.6923551624	91.172061096	28.7768914856	36.324399624	42.8610559864	48.4873113914	57.4036272218	63.8497721347	74.0572091713	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
n-pentane	-35.0828463845	83.9195750985	29.6983814975	36.7814436472	43.2529221564	49.0722115752	58.7120731777	65.8572722011	77.3043198468	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
n-hexane	-40.0138230061	93.7233668015	35.7306963887	44.0085567057	51.607749934	58.4583701541	69.8027581043	78.1564340514	91.5742211113	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-phenyl-1-penten-4-yn-3-yl	113.063424141	100.243675217	41.0876199264	52.6606955818	62.0030099198	69.5381600635	80.6151183649	88.2153958909	99.5680963269	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-ethynyl-1,3-butadiene	82.7456316091	78.0405884894	25.5570212528	31.6644538034	36.582912091	40.566730769	46.5603011344	50.9298950258	57.7663435005	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3,3-dimethyl-1,4-pentadiyne	130.45700809	84.962297453	33.2813834346	40.5769750883	46.3692204257	51.0134052171	57.9924768791	63.2114387761	71.43081872	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-ethenyl-3-methyl-1,4-pentadiyne	122.359240497	93.3191109588	36.7913717544	44.5170079215	50.6360839109	55.5292936934	62.8541329821	68.3100473999	76.8497112926	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-ethenyl-3-methyl-4-penten-1-yne	78.9780385657	97.1354889168	37.8109758927	46.5334350215	53.6591730956	59.509763542	68.4447422435	75.0027464795	85.3648012132	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,3-dimethylbutane	-42.0519898654	88.0512055167	34.0797449551	43.3559973769	51.438918085	58.452838031	69.7461394499	78.1311092741	91.5265509421	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
